,Location,Date,Time,People
18292,o,010919,123911,0
18293,o,010919,123914,0
18294,o,010919,123917,0
18295,o,010919,123921,1
18296,o,010919,123924,1
18297,o,010919,123927,2
18298,o,010919,123930,3
18299,o,010919,123936,10
18300,o,010919,123940,4
18301,o,010919,123943,4
18302,o,010919,123946,4
18303,o,010919,123949,4
18304,o,010919,123952,4
18305,o,010919,123956,7
18306,o,010919,123959,4
18307,o,010919,124002,4
18308,o,010919,124005,1
18309,o,010919,124009,0
18310,o,010919,124012,2
18311,o,010919,124015,2
18312,o,010919,124018,2
18313,o,010919,124022,3
18314,o,010919,124025,1
18315,o,010919,124028,1
18316,o,010919,124031,3
18317,o,010919,124035,2
18318,o,010919,124038,3
18319,o,010919,124041,4
18320,o,010919,124044,1
18321,o,010919,124048,0
18322,o,010919,124051,1
18323,o,010919,124054,3
18324,o,010919,124057,3
18325,o,010919,124100,3
18326,o,010919,124104,0
18327,o,010919,124107,2
18328,o,010919,124110,2
18329,o,010919,124113,7
18330,o,010919,124116,8
18331,o,010919,124120,10
18332,o,010919,124123,7
18333,o,010919,124126,9
18334,o,010919,124129,5
18335,o,010919,124133,6
18336,o,010919,124136,4
18337,o,010919,124139,0
18338,o,010919,124142,3
18339,o,010919,124145,3
18340,o,010919,124151,1
18341,o,010919,124155,1
18342,o,010919,124158,1
18343,o,010919,124201,2
18344,o,010919,124204,1
18345,o,010919,124207,1
18346,o,010919,124210,1
18347,o,010919,124214,1
18348,o,010919,124217,2
18349,o,010919,124220,2
18350,o,010919,124223,3
18351,o,010919,124227,5
18352,o,010919,124230,2
18353,o,010919,124233,1
18354,o,010919,124236,0
18355,o,010919,124240,0
18356,o,010919,124243,2
18357,o,010919,124246,1
18358,o,010919,124249,2
18359,o,010919,124253,0
18360,o,010919,124256,0
18361,o,010919,124259,2
18362,o,010919,124302,4
18363,o,010919,124306,2
18364,o,010919,124309,3
18365,o,010919,124312,2
18366,o,010919,124316,2
18367,o,010919,124319,4
18368,o,010919,124322,4
18369,o,010919,124325,1
18370,o,010919,124329,1
18371,o,010919,124332,1
18372,o,010919,124335,2
18373,o,010919,124339,5
18374,o,010919,124342,4
18375,o,010919,124345,1
18376,o,010919,124348,0
18377,o,010919,124352,0
18378,o,010919,124355,1
18379,o,010919,124358,1
18380,o,010919,124401,5
18381,o,010919,124405,5
18382,o,010919,124408,5
18383,o,010919,124411,3
18384,o,010919,124415,0
18385,o,010919,124418,0
18386,o,010919,124421,1
18387,o,010919,124424,0
18388,o,010919,124427,1
18389,o,010919,124431,2
18390,o,010919,124434,0
18391,o,010919,124437,1
18392,o,010919,124441,3
18393,o,010919,124444,2
18394,o,010919,124447,0
18395,o,010919,124450,0
18396,o,010919,124454,1
18397,o,010919,124457,2
18398,o,010919,124500,2
18399,o,010919,124504,1
18400,o,010919,124507,2
18401,o,010919,124510,1
18402,o,010919,124513,2
18403,o,010919,124517,4
18404,o,010919,124520,5
18405,o,010919,124523,3
18406,o,010919,124526,3
18407,o,010919,124530,2
18408,o,010919,124533,0
18409,o,010919,124536,0
18410,o,010919,124540,0
18411,o,010919,124543,0
18412,o,010919,124546,0
18413,o,010919,124549,0
18414,o,010919,124552,0
18415,o,010919,124556,1
18416,o,010919,124559,1
18417,o,010919,124603,5
18418,o,010919,124606,6
18419,o,010919,124609,5
18420,o,010919,124612,4
18421,o,010919,124616,3
18422,o,010919,124619,3
18423,o,010919,124622,2
18424,o,010919,124626,2
18425,o,010919,124629,2
18426,o,010919,124632,2
18427,o,010919,124635,2
18428,o,010919,124639,4
18429,o,010919,124642,1
18430,o,010919,124645,0
18431,o,010919,124648,0
18432,o,010919,124652,0
18433,o,010919,124655,0
18434,o,010919,124658,1
18435,o,010919,124702,1
18436,o,010919,124705,3
18437,o,010919,124709,4
18438,o,010919,124712,5
18439,o,010919,124715,6
18440,o,010919,124718,5
18441,o,010919,124721,2
18442,o,010919,124725,1
18443,o,010919,124728,1
18444,o,010919,124731,1
18445,o,010919,124734,1
18446,o,010919,124738,0
18447,o,010919,124741,0
18448,o,010919,124744,0
18449,o,010919,124747,1
18450,o,010919,124751,1
18451,o,010919,124754,2
18452,o,010919,124757,1
18453,o,010919,124800,1
18454,o,010919,124804,2
18455,o,010919,124807,6
18456,o,010919,124810,6
18457,o,010919,124814,4
18458,o,010919,124817,5
18459,o,010919,124820,4
18460,o,010919,124823,3
18461,o,010919,124826,4
18462,o,010919,124830,4
18463,o,010919,124833,8
18464,o,010919,124836,5
18465,o,010919,124839,2
18466,o,010919,124843,2
18467,o,010919,124846,0
18468,o,010919,124849,0
18469,o,010919,124853,1
18470,o,010919,124856,5
18471,o,010919,124859,5
18472,o,010919,124902,3
18473,o,010919,124906,4
18474,o,010919,124909,3
18475,o,010919,124912,9
18476,o,010919,124915,9
18477,o,010919,124919,10
18478,o,010919,124922,8
18479,o,010919,124925,4
18480,o,010919,124929,2
18481,o,010919,124932,1
18482,o,010919,124935,0
18483,o,010919,124938,1
18484,o,010919,124942,2
18485,o,010919,124945,3
18486,o,010919,124948,4
18487,o,010919,124951,4
18488,o,010919,124955,1
18489,o,010919,124958,0
18490,o,010919,125001,3
18491,o,010919,125005,2
18492,o,010919,125008,5
18493,o,010919,125011,3
18494,o,010919,125014,5
18495,o,010919,125018,0
18496,o,010919,125021,2
18497,o,010919,125024,2
18498,o,010919,125027,2
18499,o,010919,125031,3
18500,o,010919,125034,3
18501,o,010919,125037,3
18502,o,010919,125040,2
18503,o,010919,125044,3
18504,o,010919,125047,3
18505,o,010919,125050,3
18506,o,010919,125053,2
18507,o,010919,125057,3
18508,o,010919,125100,1
18509,o,010919,125103,1
18510,o,010919,125106,2
18511,o,010919,125110,0
18512,o,010919,125113,0
18513,o,010919,125116,1
18514,o,010919,125120,1
18515,o,010919,125123,1
18516,o,010919,125126,1
18517,o,010919,125130,2
18518,o,010919,125133,1
18519,o,010919,125136,3
18520,o,010919,125139,4
18521,o,010919,125143,2
18522,o,010919,125146,1
18523,o,010919,125149,0
18524,o,010919,125153,1
18525,o,010919,125156,1
18526,o,010919,125159,1
18527,o,010919,125202,1
18528,o,010919,125206,2
18529,o,010919,125209,0
18530,o,010919,125212,0
18531,o,010919,125216,0
18532,o,010919,125219,0
18533,o,010919,125223,0
18534,o,010919,125226,0
18535,o,010919,125229,2
18536,o,010919,125232,1
18537,o,010919,125236,5
18538,o,010919,125239,8
18539,o,010919,125242,6
18540,o,010919,125246,4
18541,o,010919,125249,3
18542,o,010919,125252,0
18543,o,010919,125255,0
18544,o,010919,125258,0
18545,o,010919,125302,1
18546,o,010919,125305,2
18547,o,010919,125309,3
18548,o,010919,125312,3
18549,o,010919,125315,3
18550,o,010919,125319,1
18551,o,010919,125322,0
18552,o,010919,125325,0
18553,o,010919,125328,1
18554,o,010919,125332,3
18555,o,010919,125335,5
18556,o,010919,125339,5
18557,o,010919,125342,2
18558,o,010919,125345,2
18559,o,010919,125348,1
18560,o,010919,125352,4
18561,o,010919,125355,5
18562,o,010919,125358,4
18563,o,010919,125402,5
18564,o,010919,125405,1
18565,o,010919,125408,2
18566,o,010919,125412,2
18567,o,010919,125415,2
18568,o,010919,125418,1
18569,o,010919,125421,3
18570,o,010919,125424,4
18571,o,010919,125428,3
18572,o,010919,125431,0
18573,o,010919,125434,0
18574,o,010919,125438,2
18575,o,010919,125441,1
18576,o,010919,125444,1
18577,o,010919,125447,1
18578,o,010919,125451,1
18579,o,010919,125454,0
18580,o,010919,125457,0
18581,o,010919,125501,1
18582,o,010919,125504,0
18583,o,010919,125507,1
18584,o,010919,125510,0
18585,o,010919,125513,1
18586,o,010919,125517,0
18587,o,010919,125520,1
18588,o,010919,125523,1
18589,o,010919,125527,4
18590,o,010919,125530,3
18591,o,010919,125533,5
18592,o,010919,125537,5
18593,o,010919,125540,5
18594,o,010919,125543,4
18595,o,010919,125547,2
18596,o,010919,125550,1
18597,o,010919,125553,3
18598,o,010919,125556,3
18599,o,010919,125600,4
18600,o,010919,125603,1
18601,o,010919,125606,2
18602,o,010919,125609,2
18603,o,010919,125613,2
18604,o,010919,125616,2
18605,o,010919,125620,2
18606,o,010919,125623,2
18607,o,010919,125626,2
18608,o,010919,125630,3
18609,o,010919,125633,4
18610,o,010919,125636,1
18611,o,010919,125640,0
18612,o,010919,125643,0
18613,o,010919,125646,1
18614,o,010919,125649,3
18615,o,010919,125653,4
18616,o,010919,125656,4
18617,o,010919,125659,4
18618,o,010919,125703,5
18619,o,010919,125706,3
18620,o,010919,125709,2
18621,o,010919,125713,2
18622,o,010919,125716,3
18623,o,010919,125719,4
18624,o,010919,125722,4
18625,o,010919,125726,5
18626,o,010919,125729,2
18627,o,010919,125732,0
18628,o,010919,125736,2
18629,o,010919,125739,4
18630,o,010919,125742,4
18631,o,010919,125745,6
18632,o,010919,125748,3
18633,o,010919,125752,4
18634,o,010919,125755,6
18635,o,010919,125758,2
18636,o,010919,125801,2
18637,o,010919,125804,2
18638,o,010919,125808,1
18639,o,010919,125811,1
18640,o,010919,125814,2
18641,o,010919,125817,1
18642,o,010919,125821,3
18643,o,010919,125824,1
18644,o,010919,125827,3
18645,o,010919,125831,2
18646,o,010919,125834,0
18647,o,010919,125837,0
18648,o,010919,125840,1
18649,o,010919,125844,0
18650,o,010919,125847,2
18651,o,010919,125851,2
18652,o,010919,125854,2
18653,o,010919,125858,3
18654,o,010919,125901,7
18655,o,010919,125904,7
18656,o,010919,125908,4
18657,o,010919,125911,4
18658,o,010919,125915,4
18659,o,010919,125918,3
18660,o,010919,125921,2
18661,o,010919,125924,3
18662,o,010919,125928,3
18663,o,010919,125931,6
18664,o,010919,125934,10
18665,o,010919,125938,6
18666,o,010919,125941,6
18667,o,010919,125944,7
18668,o,010919,125948,7
18669,o,010919,125951,5
18670,o,010919,125955,6
18671,o,010919,125958,5
18672,o,010919,130001,5
18673,o,010919,130004,4
18674,o,010919,130008,6
18675,o,010919,130011,8
18676,o,010919,130014,6
18677,o,010919,130018,3
18678,o,010919,130021,3
18679,o,010919,130024,3
18680,o,010919,130028,3
18681,o,010919,130031,5
18682,o,010919,130035,5
18683,o,010919,130038,4
18684,o,010919,130041,4
18685,o,010919,130044,6
18686,o,010919,130048,7
18687,o,010919,130051,7
18688,o,010919,130054,6
18689,o,010919,130057,5
18690,o,010919,130101,4
18691,o,010919,130104,7
18692,o,010919,130107,2
18693,o,010919,130110,5
18694,o,010919,130114,3
18695,o,010919,130117,3
18696,o,010919,130120,3
18697,o,010919,130123,1
18698,o,010919,130127,1
18699,o,010919,130130,3
18700,o,010919,130133,6
18701,o,010919,130136,4
18702,o,010919,130139,6
18703,o,010919,130143,3
18704,o,010919,130146,1
18705,o,010919,130149,2
18706,o,010919,130153,0
18707,o,010919,130156,0
18708,o,010919,130159,1
18709,o,010919,130202,2
18710,o,010919,130205,2
18711,o,010919,130209,1
18712,o,010919,130212,0
18713,o,010919,130215,0
18714,o,010919,130218,1
18715,o,010919,130222,2
18716,o,010919,130225,1
18717,o,010919,130228,0
18718,o,010919,130232,0
18719,o,010919,130235,1
18720,o,010919,130238,1
18721,o,010919,130241,2
18722,o,010919,130245,1
18723,o,010919,130248,3
18724,o,010919,130252,3
18725,o,010919,130255,4
18726,o,010919,130258,1
18727,o,010919,130301,1
18728,o,010919,130305,3
18729,o,010919,130308,6
18730,o,010919,130311,6
18731,o,010919,130315,6
18732,o,010919,130318,9
18733,o,010919,130321,7
18734,o,010919,130325,6
18735,o,010919,130328,2
18736,o,010919,130331,3
18737,o,010919,130334,4
18738,o,010919,130338,3
18739,o,010919,130341,3
18740,o,010919,130344,0
18741,o,010919,130348,0
18742,o,010919,130351,1
18743,o,010919,130354,1
18744,o,010919,130358,1
18745,o,010919,130401,2
18746,o,010919,130404,5
18747,o,010919,130408,4
18748,o,010919,130411,3
18749,o,010919,130414,3
18750,o,010919,130417,4
18751,o,010919,130420,4
18752,o,010919,130424,4
18753,o,010919,130427,4
18754,o,010919,130430,2
18755,o,010919,130433,0
18756,o,010919,130437,0
18757,o,010919,130440,0
18758,o,010919,130443,1
18759,o,010919,130446,4
18760,o,010919,130450,3
18761,o,010919,130453,2
18762,o,010919,130456,2
18763,o,010919,130500,5
18764,o,010919,130503,6
18765,o,010919,130506,7
18766,o,010919,130509,5
18767,o,010919,130513,5
18768,o,010919,130516,4
18769,o,010919,130519,2
18770,o,010919,130522,0
18771,o,010919,130526,3
18772,o,010919,130529,2
18773,o,010919,130532,0
18774,o,010919,130535,0
18775,o,010919,130538,0
18776,o,010919,130542,1
18777,o,010919,130545,1
18778,o,010919,130548,1
18779,o,010919,130551,4
18780,o,010919,130555,3
18781,o,010919,130558,3
18782,o,010919,130601,5
18783,o,010919,130604,7
18784,o,010919,130608,4
18785,o,010919,130611,4
18786,o,010919,130614,2
18787,o,010919,130617,2
18788,o,010919,130621,0
18789,o,010919,130624,1
18790,o,010919,130627,1
18791,o,010919,130630,0
18792,o,010919,130634,1
18793,o,010919,130637,0
18794,o,010919,130640,0
18795,o,010919,130643,0
18796,o,010919,130646,0
18797,o,010919,130650,0
18798,o,010919,130653,0
18799,o,010919,130656,0
18800,o,010919,130659,0
18801,o,010919,130702,1
18802,o,010919,130705,2
18803,o,010919,130708,2
18804,o,010919,130712,2
18805,o,010919,130715,3
18806,o,010919,130718,2
18807,o,010919,130721,7
18808,o,010919,130724,4
18809,o,010919,130728,4
18810,o,010919,130731,4
18811,o,010919,130734,4
18812,o,010919,130737,0
18813,o,010919,130741,0
18814,o,010919,130744,1
18815,o,010919,130747,3
18816,o,010919,130750,2
18817,o,010919,130753,2
18818,o,010919,130757,3
18819,o,010919,130800,3
18820,o,010919,130803,1
18821,o,010919,130807,1
18822,o,010919,130810,3
18823,o,010919,130813,3
18824,o,010919,130816,3
18825,o,010919,130820,0
18826,o,010919,130823,3
18827,o,010919,130826,1
18828,o,010919,130829,1
18829,o,010919,130832,0
18830,o,010919,130836,1
18831,o,010919,130839,1
18832,o,010919,130842,0
18833,o,010919,130845,0
18834,o,010919,130848,1
18835,o,010919,130851,1
18836,o,010919,130855,1
18837,o,010919,130858,3
18838,o,010919,130901,2
18839,o,010919,130904,3
18840,o,010919,130908,1
18841,o,010919,130911,2
18842,o,010919,130914,0
18843,o,010919,130917,0
18844,o,010919,130921,0
18845,o,010919,130924,0
18846,o,010919,130927,1
18847,o,010919,130931,2
18848,o,010919,130934,3
18849,o,010919,130937,3
18850,o,010919,130940,3
18851,o,010919,130944,3
18852,o,010919,130947,2
18853,o,010919,130950,0
18854,o,010919,130954,2
18855,o,010919,130957,2
18856,o,010919,131000,6
18857,o,010919,131003,4
18858,o,010919,131007,1
18859,o,010919,131010,0
18860,o,010919,131013,1
18861,o,010919,131017,1
18862,o,010919,131020,3
18863,o,010919,131023,4
18864,o,010919,131026,4
18865,o,010919,131030,3
18866,o,010919,131033,1
18867,o,010919,131036,1
18868,o,010919,131040,0
18869,o,010919,131043,0
18870,o,010919,131046,1
18871,o,010919,131049,2
18872,o,010919,131053,2
18873,o,010919,131056,2
18874,o,010919,131059,1
18875,o,010919,131103,1
18876,o,010919,131106,0
18877,o,010919,131109,2
18878,o,010919,131112,2
18879,o,010919,131116,5
18880,o,010919,131119,1
18881,o,010919,131122,3
18882,o,010919,131126,2
18883,o,010919,131129,1
18884,o,010919,131132,0
18885,o,010919,131135,0
18886,o,010919,131139,0
18887,o,010919,131142,0
18888,o,010919,131145,1
18889,o,010919,131148,1
18890,o,010919,131152,2
18891,o,010919,131155,1
18892,o,010919,131158,1
18893,o,010919,131202,0
18894,o,010919,131205,1
18895,o,010919,131208,1
18896,o,010919,131211,0
18897,o,010919,131215,0
18898,o,010919,131218,0
18899,o,010919,131221,0
18900,o,010919,131225,0
18901,o,010919,131228,0
18902,o,010919,131231,0
18903,o,010919,131234,0
18904,o,010919,131238,0
18905,o,010919,131241,0
18906,o,010919,131244,0
18907,o,010919,131248,3
18908,o,010919,131251,3
18909,o,010919,131254,2
18910,o,010919,131258,2
18911,o,010919,131301,1
18912,o,010919,131304,1
18913,o,010919,131308,1
18914,o,010919,131311,0
18915,o,010919,131314,1
18916,o,010919,131318,0
18917,o,010919,131321,0
18918,o,010919,131325,0
18919,o,010919,131328,0
18920,o,010919,131331,0
18921,o,010919,131335,0
18922,o,010919,131338,0
18923,o,010919,131341,0
18924,o,010919,131344,1
18925,o,010919,131348,1
18926,o,010919,131351,4
18927,o,010919,131354,4
18928,o,010919,131358,1
18929,o,010919,131401,1
18930,o,010919,131404,1
18931,o,010919,131407,1
18932,o,010919,131411,0
18933,o,010919,131414,0
18934,o,010919,131417,1
18935,o,010919,131421,2
18936,o,010919,131424,2
18937,o,010919,131427,2
18938,o,010919,131431,3
18939,o,010919,131434,3
18940,o,010919,131437,3
18941,o,010919,131441,1
18942,o,010919,131444,0
18943,o,010919,131447,0
18944,o,010919,131450,0
18945,o,010919,131454,0
18946,o,010919,131457,0
18947,o,010919,131500,0
18948,o,010919,131503,0
18949,o,010919,131507,0
18950,o,010919,131510,1
18951,o,010919,131513,2
18952,o,010919,131516,2
18953,o,010919,131520,1
18954,o,010919,131523,0
18955,o,010919,131526,1
18956,o,010919,131529,0
18957,o,010919,131533,1
18958,o,010919,131536,0
18959,o,010919,131539,0
18960,o,010919,131542,0
18961,o,010919,131546,0
18962,o,010919,131549,0
18963,o,010919,131552,0
18964,o,010919,131555,0
18965,o,010919,131558,1
18966,o,010919,131602,1
18967,o,010919,131605,0
18968,o,010919,131608,0
18969,o,010919,131611,0
18970,o,010919,131615,1
18971,o,010919,131618,2
18972,o,010919,131621,2
18973,o,010919,131625,2
18974,o,010919,131628,2
18975,o,010919,131631,8
18976,o,010919,131634,6
18977,o,010919,131638,4
18978,o,010919,131641,4
18979,o,010919,131645,2
18980,o,010919,131648,2
18981,o,010919,131651,2
18982,o,010919,131654,1
18983,o,010919,131658,1
18984,o,010919,131701,1
18985,o,010919,131704,2
18986,o,010919,131707,2
18987,o,010919,131711,2
18988,o,010919,131714,0
18989,o,010919,131717,1
18990,o,010919,131720,1
18991,o,010919,131723,1
18992,o,010919,131727,1
18993,o,010919,131730,1
18994,o,010919,131733,1
18995,o,010919,131737,2
18996,o,010919,131740,2
18997,o,010919,131743,3
18998,o,010919,131746,3
18999,o,010919,131749,1
19000,o,010919,131753,1
19001,o,010919,131756,0
19002,o,010919,131800,1
19003,o,010919,131803,1
19004,o,010919,131806,1
19005,o,010919,131809,1
19006,o,010919,131813,0
19007,o,010919,131816,1
19008,o,010919,131819,0
19009,o,010919,131822,1
19010,o,010919,131825,1
19011,o,010919,131829,1
19012,o,010919,131832,0
19013,o,010919,131835,0
19014,o,010919,131838,1
19015,o,010919,131842,0
19016,o,010919,131845,0
19017,o,010919,131848,0
19018,o,010919,131851,1
19019,o,010919,131855,0
19020,o,010919,131858,0
19021,o,010919,131901,0
19022,o,010919,131904,5
19023,o,010919,131908,4
19024,o,010919,131911,6
19025,o,010919,131914,4
19026,o,010919,131917,2
19027,o,010919,131921,2
19028,o,010919,131924,1
19029,o,010919,131927,2
19030,o,010919,131930,1
19031,o,010919,131934,1
19032,o,010919,131937,1
19033,o,010919,131940,1
19034,o,010919,131943,5
19035,o,010919,131947,5
19036,o,010919,131950,6
19037,o,010919,131953,4
19038,o,010919,131956,4
19039,o,010919,132000,3
19040,o,010919,132003,3
19041,o,010919,132006,3
19042,o,010919,132010,3
19043,o,010919,132013,3
19044,o,010919,132016,3
19045,o,010919,132019,4
19046,o,010919,132023,3
19047,o,010919,132026,3
19048,o,010919,132029,2
19049,o,010919,132033,2
19050,o,010919,132036,1
19051,o,010919,132039,1
19052,o,010919,132042,0
19053,o,010919,132046,0
19054,o,010919,132049,0
19055,o,010919,132052,0
19056,o,010919,132056,0
19057,o,010919,132059,0
19058,o,010919,132102,0
19059,o,010919,132105,0
19060,o,010919,132109,0
19061,o,010919,132112,0
19062,o,010919,132115,1
19063,o,010919,132118,1
19064,o,010919,132122,0
19065,o,010919,132125,0
19066,o,010919,132128,0
19067,o,010919,132131,0
19068,o,010919,132135,0
19069,o,010919,132138,0
19070,o,010919,132141,0
19071,o,010919,132145,0
19072,o,010919,132148,0
19073,o,010919,132151,2
19074,o,010919,132154,0
19075,o,010919,132158,1
19076,o,010919,132201,1
19077,o,010919,132204,1
19078,o,010919,132208,0
19079,o,010919,132211,2
19080,o,010919,132214,3
19081,o,010919,132217,2
19082,o,010919,132221,3
19083,o,010919,132224,0
19084,o,010919,132227,1
19085,o,010919,132231,1
19086,o,010919,132234,1
19087,o,010919,132237,0
19088,o,010919,132240,1
19089,o,010919,132244,1
19090,o,010919,132247,1
19091,o,010919,132250,0
19092,o,010919,132254,0
19093,o,010919,132257,0
19094,o,010919,132300,0
19095,o,010919,132303,0
19096,o,010919,132307,0
19097,o,010919,132310,0
19098,o,010919,132313,1
19099,o,010919,132317,1
19100,o,010919,132320,1
19101,o,010919,132323,1
19102,o,010919,132326,1
19103,o,010919,132330,1
19104,o,010919,132333,1
19105,o,010919,132336,1
19106,o,010919,132339,1
19107,o,010919,132343,1
19108,o,010919,132346,1
19109,o,010919,132349,1
19110,o,010919,132352,1
19111,o,010919,132356,2
19112,o,010919,132359,4
19113,o,010919,132402,5
19114,o,010919,132406,4
19115,o,010919,132409,2
19116,o,010919,132412,3
19117,o,010919,132415,2
19118,o,010919,132418,3
19119,o,010919,132422,4
19120,o,010919,132425,5
19121,o,010919,132428,5
19122,o,010919,132431,3
19123,o,010919,132435,3
19124,o,010919,132438,4
19125,o,010919,132441,4
19126,o,010919,132444,4
19127,o,010919,132448,3
19128,o,010919,132451,3
19129,o,010919,132454,2
19130,o,010919,132457,2
19131,o,010919,132501,2
19132,o,010919,132504,2
19133,o,010919,132507,3
19134,o,010919,132511,3
19135,o,010919,132514,2
19136,o,010919,132517,2
19137,o,010919,132520,1
19138,o,010919,132524,1
19139,o,010919,132527,2
19140,o,010919,132530,1
19141,o,010919,132533,1
19142,o,010919,132537,1
19143,o,010919,132540,1
19144,o,010919,132543,1
19145,o,010919,132547,1
19146,o,010919,132550,1
19147,o,010919,132553,1
19148,o,010919,132557,1
19149,o,010919,132600,3
19150,o,010919,132603,3
19151,o,010919,132607,3
19152,o,010919,132610,3
19153,o,010919,132613,3
19154,o,010919,132616,4
19155,o,010919,132619,4
19156,o,010919,132623,3
19157,o,010919,132626,1
19158,o,010919,132629,0
19159,o,010919,132632,1
19160,o,010919,132636,1
19161,o,010919,132639,4
19162,o,010919,132642,3
19163,o,010919,132645,2
19164,o,010919,132649,3
19165,o,010919,132652,2
19166,o,010919,132655,0
19167,o,010919,132658,0
19168,o,010919,132702,0
19169,o,010919,132705,0
19170,o,010919,132708,0
19171,o,010919,132711,0
19172,o,010919,132715,0
19173,o,010919,132718,1
19174,o,010919,132721,1
19175,o,010919,132725,3
19176,o,010919,132728,3
19177,o,010919,132731,6
19178,o,010919,132734,4
19179,o,010919,132738,4
19180,o,010919,132741,2
19181,o,010919,132744,3
19182,o,010919,132748,1
19183,o,010919,132751,1
19184,o,010919,132754,1
19185,o,010919,132757,0
19186,o,010919,132801,1
19187,o,010919,132804,1
19188,o,010919,132807,1
19189,o,010919,132811,0
19190,o,010919,132814,0
19191,o,010919,132817,0
19192,o,010919,132820,0
19193,o,010919,132824,0
19194,o,010919,132827,0
19195,o,010919,132830,0
19196,o,010919,132833,0
19197,o,010919,132837,0
19198,o,010919,132840,0
19199,o,010919,132844,0
19200,o,010919,132847,1
19201,o,010919,132850,1
19202,o,010919,132853,1
19203,o,010919,132857,3
19204,o,010919,132900,3
19205,o,010919,132903,3
19206,o,010919,132907,3
19207,o,010919,132910,1
19208,o,010919,132913,2
19209,o,010919,132916,2
19210,o,010919,132920,2
19211,o,010919,132923,6
19212,o,010919,132926,6
19213,o,010919,132930,5
19214,o,010919,132933,5
19215,o,010919,132936,5
19216,o,010919,132940,2
19217,o,010919,132943,2
19218,o,010919,132946,1
19219,o,010919,132949,0
19220,o,010919,132953,0
19221,o,010919,132956,0
19222,o,010919,132959,0
19223,o,010919,133003,0
19224,o,010919,133006,0
19225,o,010919,133009,0
19226,o,010919,133012,0
19227,o,010919,133016,0
19228,o,010919,133019,0
19229,o,010919,133022,0
19230,o,010919,133026,1
19231,o,010919,133029,1
19232,o,010919,133032,1
19233,o,010919,133036,1
19234,o,010919,133039,1
19235,o,010919,133042,1
19236,o,010919,133046,3
19237,o,010919,133049,3
19238,o,010919,133052,3
19239,o,010919,133056,5
19240,o,010919,133100,5
19241,o,010919,133103,3
19242,o,010919,133106,3
19243,o,010919,133110,2
19244,o,010919,133113,5
19245,o,010919,133116,6
19246,o,010919,133120,4
19247,o,010919,133123,2
19248,o,010919,133126,2
19249,o,010919,133130,1
19250,o,010919,133133,3
19251,o,010919,133136,4
19252,o,010919,133140,4
19253,o,010919,133143,3
19254,o,010919,133146,5
19255,o,010919,133149,2
19256,o,010919,133153,3
19257,o,010919,133156,4
19258,o,010919,133200,2
19259,o,010919,133203,5
19260,o,010919,133206,3
19261,o,010919,133209,0
19262,o,010919,133213,2
19263,o,010919,133216,2
19264,o,010919,133220,1
19265,o,010919,133223,0
19266,o,010919,133226,2
19267,o,010919,133230,0
19268,o,010919,133233,1
19269,o,010919,133237,2
19270,o,010919,133240,3
19271,o,010919,133243,5
19272,o,010919,133247,8
19273,o,010919,133250,7
19274,o,010919,133253,5
19275,o,010919,133257,4
19276,o,010919,133300,4
19277,o,010919,133304,4
19278,o,010919,133307,5
19279,o,010919,133310,2
19280,o,010919,133313,2
19281,o,010919,133317,0
19282,o,010919,133320,2
19283,o,010919,133324,3
19284,o,010919,133327,3
19285,o,010919,133330,2
19286,o,010919,133334,1
19287,o,010919,133337,3
19288,o,010919,133340,0
19289,o,010919,133343,1
19290,o,010919,133347,1
19291,o,010919,133350,1
19292,o,010919,133353,2
19293,o,010919,133357,2
19294,o,010919,133400,1
19295,o,010919,133403,2
19296,o,010919,133407,1
19297,o,010919,133410,1
19298,o,010919,133413,1
19299,o,010919,133417,2
19300,o,010919,133420,1
19301,o,010919,133423,1
19302,o,010919,133427,1
19303,o,010919,133430,1
19304,o,010919,133433,2
19305,o,010919,133437,2
19306,o,010919,133440,2
19307,o,010919,133443,2
19308,o,010919,133447,3
19309,o,010919,133450,6
19310,o,010919,133453,3
19311,o,010919,133457,2
19312,o,010919,133500,3
19313,o,010919,133504,2
19314,o,010919,133507,2
19315,o,010919,133510,1
19316,o,010919,133513,2
19317,o,010919,133517,2
19318,o,010919,133520,1
19319,o,010919,133523,0
19320,o,010919,133527,1
19321,o,010919,133530,1
19322,o,010919,133533,1
19323,o,010919,133536,0
19324,o,010919,133540,4
19325,o,010919,133543,3
19326,o,010919,133546,3
19327,o,010919,133549,6
19328,o,010919,133552,4
19329,o,010919,133555,4
19330,o,010919,133559,2
19331,o,010919,133602,3
19332,o,010919,133605,2
19333,o,010919,133608,1
19334,o,010919,133612,0
19335,o,010919,133615,0
19336,o,010919,133618,1
19337,o,010919,133621,1
19338,o,010919,133624,1
19339,o,010919,133628,0
19340,o,010919,133631,1
19341,o,010919,133634,4
19342,o,010919,133637,5
19343,o,010919,133641,3
19344,o,010919,133644,0
19345,o,010919,133647,0
19346,o,010919,133650,0
19347,o,010919,133654,0
19348,o,010919,133657,0
19349,o,010919,133700,0
19350,o,010919,133703,1
19351,o,010919,133706,1
19352,o,010919,133709,0
19353,o,010919,133713,0
19354,o,010919,133716,0
19355,o,010919,133719,0
19356,o,010919,133722,2
19357,o,010919,133726,6
19358,o,010919,133729,4
19359,o,010919,133732,4
19360,o,010919,133735,5
19361,o,010919,133738,7
19362,o,010919,133742,2
19363,o,010919,133745,2
19364,o,010919,133748,2
19365,o,010919,133752,1
19366,o,010919,133755,1
19367,o,010919,133758,1
